id,title,abstract,authors,journal,year,published_date,categories
2511.07301v1,"Beyond Boundaries: Leveraging Vision Foundation Models for Source-Free
  Object Detection","Source-Free Object Detection (SFOD) aims to adapt a source-pretrained object
detector to a target domain without access to source data. However, existing
SFOD methods predominantly rely on internal knowledge from the source model,
which limits their capacity to generalize across domains and often results in
biased pseudo-labels, thereby hindering both transferability and
discriminability. In contrast, Vision Foundation Models (VFMs), pretrained on
massive and diverse data, exhibit strong perception capabilities and broad
generalization, yet their potential remains largely untapped in the SFOD
setting. In this paper, we propose a novel SFOD framework that leverages VFMs
as external knowledge sources to jointly enhance feature alignment and label
quality. Specifically, we design three VFM-based modules: (1) Patch-weighted
Global Feature Alignment (PGFA) distills global features from VFMs using
patch-similarity-based weighting to enhance global feature transferability; (2)
Prototype-based Instance Feature Alignment (PIFA) performs instance-level
contrastive learning guided by momentum-updated VFM prototypes; and (3)
Dual-source Enhanced Pseudo-label Fusion (DEPF) fuses predictions from
detection VFMs and teacher models via an entropy-aware strategy to yield more
reliable supervision. Extensive experiments on six benchmarks demonstrate that
our method achieves state-of-the-art SFOD performance, validating the
effectiveness of integrating VFMs to simultaneously improve transferability and
discriminability.","Huizai Yao, Sicheng Zhao, Pengteng Li, Yi Cui, Shuo Lu, Weiyu Guo, Yunfan Lu, Yijie Xu, Hui Xiong",arXiv,2025,2025-11-10 17:06:01+00:00,"cs.CV, cs.AI"
2511.07419v1,"Routing Manifold Alignment Improves Generalization of Mixture-of-Experts
  LLMs","Sparse Mixture-of-Experts (MoE) have been widely adopted in recent large
language models since it can efficiently scale up the model capability without
increasing the inference cost. However, evaluations on broad downstream tasks
reveal a consistent suboptimality of the routers in existing MoE LLMs, which
results in a severe performance gap (e.g., 10-20% in accuracy) to the optimal
routing. In this paper, we show that aligning the manifold of routing weights
with that of task embedding can effectively reduce the gap and improve MoE
LLMs' generalization performance. Our method, ""Routing Manifold Alignment
(RoMA)"", introduces an additional manifold regularization term in the
post-training objective and only requires lightweight finetuning of routers
(with other parameters frozen). Specifically, the regularization encourages the
routing weights of each sample to be close to those of its successful neighbors
(whose routing weights lead to correct answers) in a task embedding space.
Consequently, samples targeting similar tasks will share similar expert choices
across layers. Building such bindings between tasks and experts over different
samples is essential to achieve better generalization. Moreover, RoMA
demonstrates the advantage of unifying the task understanding (by embedding
models) with solution generation (by MoE LLMs). In experiments, we finetune
routers in OLMoE, DeepSeekMoE, and Qwen3-MoE using RoMA. Evaluations on diverse
benchmarks and extensive comparisons with baselines show the substantial
improvement brought by RoMA.","Zhongyang Li, Ziyue Li, Tianyi Zhou",arXiv,2025,2025-11-10 18:59:53+00:00,cs.LG
2511.07418v1,"Lightning Grasp: High Performance Procedural Grasp Synthesis with
  Contact Fields","Despite years of research, real-time diverse grasp synthesis for dexterous
hands remains an unsolved core challenge in robotics and computer graphics. We
present Lightning Grasp, a novel high-performance procedural grasp synthesis
algorithm that achieves orders-of-magnitude speedups over state-of-the-art
approaches, while enabling unsupervised grasp generation for irregular,
tool-like objects. The method avoids many limitations of prior approaches, such
as the need for carefully tuned energy functions and sensitive initialization.
This breakthrough is driven by a key insight: decoupling complex geometric
computation from the search process via a simple, efficient data structure -
the Contact Field. This abstraction collapses the problem complexity, enabling
a procedural search at unprecedented speeds. We open-source our system to
propel further innovation in robotic manipulation.","Zhao-Heng Yin, Pieter Abbeel",arXiv,2025,2025-11-10 18:59:44+00:00,"cs.RO, cs.AI, cs.CV, cs.DC, cs.GR"
2511.07417v1,Language Generation with Infinite Contamination,"We study language generation in the limit, where an algorithm observes an
adversarial enumeration of strings from an unknown target language $K$ and must
eventually generate new, unseen strings from $K$. Kleinberg and Mullainathan
[KM24] proved that generation is achievable in surprisingly general settings.
But their generator suffers from ``mode collapse,'' producing from an
ever-smaller subset of the target. To address this, Kleinberg and Wei [KW25]
require the generator's output to be ``dense'' in the target language. They
showed that generation with density, surprisingly, remains achievable at the
same generality.
  Both results assume perfect data: no noisy insertions and no omissions. This
raises a central question: how much contamination can generation tolerate?
Recent works made partial progress on this question by studying (non-dense)
generation with either finite amounts of noise (but no omissions) or omissions
(but no noise).
  We characterize robustness under contaminated enumerations: 1. Generation
under Contamination: Language generation in the limit is achievable for all
countable collections iff the fraction of contaminated examples converges to
zero. When this fails, we characterize which collections are generable. 2.
Dense Generation under Contamination: Dense generation is strictly less robust
to contamination than generation. As a byproduct, we resolve an open question
of Raman and Raman [ICML25] by showing that generation is possible with only
membership oracle access under finitely many contaminated examples.
  Finally, we introduce a beyond-worst-case model inspired by curriculum
learning and prove that dense generation is achievable even with infinite
contamination provided the fraction of contaminated examples converges to zero.
This suggests curriculum learning may be crucial for learning from noisy web
data.","Anay Mehrotra, Grigoris Velegkas, Xifan Yu, Felix Zhou",arXiv,2025,2025-11-10 18:59:39+00:00,"stat.ML, cs.AI, cs.CL, cs.DS, cs.LG"
2511.07416v1,Robot Learning from a Physical World Model,"We introduce PhysWorld, a framework that enables robot learning from video
generation through physical world modeling. Recent video generation models can
synthesize photorealistic visual demonstrations from language commands and
images, offering a powerful yet underexplored source of training signals for
robotics. However, directly retargeting pixel motions from generated videos to
robots neglects physics, often resulting in inaccurate manipulations. PhysWorld
addresses this limitation by coupling video generation with physical world
reconstruction. Given a single image and a task command, our method generates
task-conditioned videos and reconstructs the underlying physical world from the
videos, and the generated video motions are grounded into physically accurate
actions through object-centric residual reinforcement learning with the
physical world model. This synergy transforms implicit visual guidance into
physically executable robotic trajectories, eliminating the need for real robot
data collection and enabling zero-shot generalizable robotic manipulation.
Experiments on diverse real-world tasks demonstrate that PhysWorld
substantially improves manipulation accuracy compared to previous approaches.
Visit \href{https://pointscoder.github.io/PhysWorld_Web/}{the project webpage}
for details.","Jiageng Mao, Sicheng He, Hao-Ning Wu, Yang You, Shuyang Sun, Zhicheng Wang, Yanan Bao, Huizhong Chen, Leonidas Guibas, Vitor Guizilini, Howard Zhou, Yue Wang",arXiv,2025,2025-11-10 18:59:07+00:00,"cs.RO, cs.AI, cs.CV"
2511.07413v1,DigiData: Training and Evaluating General-Purpose Mobile Control Agents,"AI agents capable of controlling user interfaces have the potential to
transform human interaction with digital devices. To accelerate this
transformation, two fundamental building blocks are essential: high-quality
datasets that enable agents to achieve complex and human-relevant goals, and
robust evaluation methods that allow researchers and practitioners to rapidly
enhance agent performance. In this paper, we introduce DigiData, a large-scale,
high-quality, diverse, multi-modal dataset designed for training mobile control
agents. Unlike existing datasets, which derive goals from unstructured
interactions, DigiData is meticulously constructed through comprehensive
exploration of app features, resulting in greater diversity and higher goal
complexity. Additionally, we present DigiData-Bench, a benchmark for evaluating
mobile control agents on real-world complex tasks. We demonstrate that the
commonly used step-accuracy metric falls short in reliably assessing mobile
control agents and, to address this, we propose dynamic evaluation protocols
and AI-powered evaluations as rigorous alternatives for agent assessment. Our
contributions aim to significantly advance the development of mobile control
agents, paving the way for more intuitive and effective human-device
interactions.","Yuxuan Sun, Manchen Wang, Shengyi Qian, William R. Wong, Eric Gan, Pierluca D'Oro, Alejandro Castillejo Munoz, Sneha Silwal, Pedro Matias, Nitin Kamra, Satwik Kottur, Nick Raines, Xuanyi Zhao, Joy Chen, Joseph Greer, Andrea Madotto, Allen Bolourchi, James Valori, Kevin Carlberg, Karl Ridgeway, Joseph Tighe",arXiv,2025,2025-11-10 18:57:35+00:00,"cs.AI, cs.CL, cs.HC, cs.LG"
2511.07410v1,"Using Vision Language Models as Closed-Loop Symbolic Planners for
  Robotic Applications: A Control-Theoretic Perspective","Large Language Models (LLMs) and Vision Language Models (VLMs) have been
widely used for embodied symbolic planning. Yet, how to effectively use these
models for closed-loop symbolic planning remains largely unexplored. Because
they operate as black boxes, LLMs and VLMs can produce unpredictable or costly
errors, making their use in high-level robotic planning especially challenging.
In this work, we investigate how to use VLMs as closed-loop symbolic planners
for robotic applications from a control-theoretic perspective. Concretely, we
study how the control horizon and warm-starting impact the performance of VLM
symbolic planners. We design and conduct controlled experiments to gain
insights that are broadly applicable to utilizing VLMs as closed-loop symbolic
planners, and we discuss recommendations that can help improve the performance
of VLM symbolic planners.","Hao Wang, Sathwik Karnik, Bea Lim, Somil Bansal",arXiv,2025,2025-11-10 18:56:56+00:00,"cs.RO, cs.AI"
2511.07409v1,DIMO: Diverse 3D Motion Generation for Arbitrary Objects,"We present DIMO, a generative approach capable of generating diverse 3D
motions for arbitrary objects from a single image. The core idea of our work is
to leverage the rich priors in well-trained video models to extract the common
motion patterns and then embed them into a shared low-dimensional latent space.
Specifically, we first generate multiple videos of the same object with diverse
motions. We then embed each motion into a latent vector and train a shared
motion decoder to learn the distribution of motions represented by a structured
and compact motion representation, i.e., neural key point trajectories. The
canonical 3D Gaussians are then driven by these key points and fused to model
the geometry and appearance. During inference time with learned latent space,
we can instantly sample diverse 3D motions in a single-forward pass and support
several interesting applications including 3D motion interpolation and
language-guided motion generation. Our project page is available at
https://linzhanm.github.io/dimo.","Linzhan Mou, Jiahui Lei, Chen Wang, Lingjie Liu, Kostas Daniilidis",arXiv,2025,2025-11-10 18:56:49+00:00,cs.CV
2511.07407v1,Unified Humanoid Fall-Safety Policy from a Few Demonstrations,"Falling is an inherent risk of humanoid mobility. Maintaining stability is
thus a primary safety focus in robot control and learning, yet no existing
approach fully averts loss of balance. When instability does occur, prior work
addresses only isolated aspects of falling: avoiding falls, choreographing a
controlled descent, or standing up afterward. Consequently, humanoid robots
lack integrated strategies for impact mitigation and prompt recovery when real
falls defy these scripts. We aim to go beyond keeping balance to make the
entire fall-and-recovery process safe and autonomous: prevent falls when
possible, reduce impact when unavoidable, and stand up when fallen. By fusing
sparse human demonstrations with reinforcement learning and an adaptive
diffusion-based memory of safe reactions, we learn adaptive whole-body
behaviors that unify fall prevention, impact mitigation, and rapid recovery in
one policy. Experiments in simulation and on a Unitree G1 demonstrate robust
sim-to-real transfer, lower impact forces, and consistently fast recovery
across diverse disturbances, pointing towards safer, more resilient humanoids
in real environments. Videos are available at https://firm2025.github.io/.","Zhengjie Xu, Ye Li, Kwan-yee Lin, Stella X. Yu",arXiv,2025,2025-11-10 18:56:31+00:00,cs.RO
2511.07405v1,"SPOT: An Annotated French Corpus and Benchmark for Detecting Critical
  Interventions in Online Conversations","We introduce SPOT (Stopping Points in Online Threads), the first annotated
corpus translating the sociological concept of stopping point into a
reproducible NLP task. Stopping points are ordinary critical interventions that
pause or redirect online discussions through a range of forms (irony, subtle
doubt or fragmentary arguments) that frameworks like counterspeech or social
correction often overlook. We operationalize this concept as a binary
classification task and provide reliable annotation guidelines. The corpus
contains 43,305 manually annotated French Facebook comments linked to URLs
flagged as false information by social media users, enriched with contextual
metadata (article, post, parent comment, page or group, and source). We
benchmark fine-tuned encoder models (CamemBERT) and instruction-tuned LLMs
under various prompting strategies. Results show that fine-tuned encoders
outperform prompted LLMs in F1 score by more than 10 percentage points,
confirming the importance of supervised learning for emerging non-English
social media tasks. Incorporating contextual metadata further improves encoder
models F1 scores from 0.75 to 0.78. We release the anonymized dataset, along
with the annotation guidelines and code in our code repository, to foster
transparency and reproducible research.","Manon Berriche, Célia Nouri, Chloé Clavel, Jean-Philippe Cointet",arXiv,2025,2025-11-10 18:54:40+00:00,"cs.CL, cs.CY"
2511.07404v1,Entanglement-driven responses through multiscale 3D-printed knits,"For their resilience and toughness, filamentous entanglements are ubiquitous
in both natural and engineered systems across length scales, from
polymer-chain- to collagen-networks and from cable-net structures to forest
canopies. Textiles are an everyday manifestation of filamentous entanglement:
the remarkable resilience and toughness in knitted fabrics arise predominately
from the topology of interlooped yarns. Yet most architected materials do not
exploit entanglement as a design primitive, and industrial knitting fixes a
narrow set of patterns for manufacturability. Additive manufacturing has
recently enabled interlocking structures such as chainmail, knot and woven
assemblies, hinting at broader possibilities for entangled architectures. The
general challenge is to treat knitting itself as a three-dimensional
architected material with predictable and tunable mechanics across scales.
Here, we show that knitted architectures fabricated additively can be recast as
periodic entangled solids whose responses are both fabric-like and
programmable. We reproduce the characteristic behavior of conventional planar
knits and extend knitting into the third dimension by interlooping along three
orthogonal directions, yielding volumetric knits whose stiffness and
dissipation are tuned by prescribed pre-strain. We propose a simple scaling
that unifies the responses across stitch geometries and constituent materials.
Further, we realize the same topology from centimeter to micrometer scales,
culminating in the fabrication of what is, to our knowledge, the smallest
knitted structure ever made. By demonstrating 3D-printed knits can be
interpreted both as a traditional fabric, as well as a novel architected
material with defined periodicity, this work establishes the dual nature of
entangled filaments and paves the way towards a new form of material
architectures with high degrees of entanglement.","Bradley Cline, Catherine Bai, Sehui Jeong, Ling Xu, Yue Wang, James U. Surjadi, Carlos M. Portela, Tian Chen",arXiv,2025,2025-11-10 18:53:35+00:00,"physics.app-ph, cond-mat.soft"
2511.07403v1,"SpatialThinker: Reinforcing 3D Reasoning in Multimodal LLMs via Spatial
  Rewards","Multimodal large language models (MLLMs) have achieved remarkable progress in
vision-language tasks, but they continue to struggle with spatial
understanding. Existing spatial MLLMs often rely on explicit 3D inputs or
architecture-specific modifications, and remain constrained by large-scale
datasets or sparse supervision. To address these limitations, we introduce
SpatialThinker, a 3D-aware MLLM trained with RL to integrate structured spatial
grounding with multi-step reasoning. The model simulates human-like spatial
perception by constructing a scene graph of task-relevant objects and spatial
relations, and reasoning towards an answer via dense spatial rewards.
SpatialThinker consists of two key contributions: (1) a data synthesis pipeline
that generates STVQA-7K, a high-quality spatial VQA dataset, and (2) online RL
with a multi-objective dense spatial reward enforcing spatial grounding.
SpatialThinker-7B outperforms supervised fine-tuning and the sparse RL baseline
on spatial understanding and real-world VQA benchmarks, nearly doubling the
base-model gain compared to sparse RL, and surpassing GPT-4o. These results
showcase the effectiveness of combining spatial supervision with reward-aligned
reasoning in enabling robust 3D spatial understanding with limited data and
advancing MLLMs towards human-level visual reasoning.","Hunar Batra, Haoqin Tu, Hardy Chen, Yuanze Lin, Cihang Xie, Ronald Clark",arXiv,2025,2025-11-10 18:52:47+00:00,"cs.CV, cs.AI, cs.CL, cs.LG"
2511.07402v1,"The ideal limit of rhombohedral graphene: Interaction-induced
  layer-skyrmion lattices and their collective excitations","We introduce an ideal limit of rhombohedral graphene multilayers. In this
limit, we show analytically how short-range repulsion stabilizes a
layer-pseudospin skyrmion lattice, which generates an effective magnetic field
and gives rise to a Chern band. This establishes the real-space origin of
interaction-driven topology in moir\'e rhombohedral graphene. The resulting
interaction-induced skyrmion lattice is physically analogous to magnetic
skyrmion crystals and hosts a hierarchy of collective excitations naturally
described within the framework of skyrmion-lattice dynamics.","Tixuan Tan, Patrick J. Ledwith, Trithep Devakul",arXiv,2025,2025-11-10 18:52:45+00:00,"cond-mat.mes-hall, cond-mat.str-el"
2511.07399v1,"StreamDiffusionV2: A Streaming System for Dynamic and Interactive Video
  Generation","Generative models are reshaping the live-streaming industry by redefining how
content is created, styled, and delivered. Previous image-based streaming
diffusion models have powered efficient and creative live streaming products
but have hit limits on temporal consistency due to the foundation of
image-based designs. Recent advances in video diffusion have markedly improved
temporal consistency and sampling efficiency for offline generation. However,
offline generation systems primarily optimize throughput by batching large
workloads. In contrast, live online streaming operates under strict
service-level objectives (SLOs): time-to-first-frame must be minimal, and every
frame must meet a per-frame deadline with low jitter. Besides, scalable
multi-GPU serving for real-time streams remains largely unresolved so far. To
address this, we present StreamDiffusionV2, a training-free pipeline for
interactive live streaming with video diffusion models. StreamDiffusionV2
integrates an SLO-aware batching scheduler and a block scheduler, together with
a sink-token--guided rolling KV cache, a motion-aware noise controller, and
other system-level optimizations. Moreover, we introduce a scalable pipeline
orchestration that parallelizes the diffusion process across denoising steps
and network layers, achieving near-linear FPS scaling without violating latency
guarantees. The system scales seamlessly across heterogeneous GPU environments
and supports flexible denoising steps (e.g., 1--4), enabling both
ultra-low-latency and higher-quality modes. Without TensorRT or quantization,
StreamDiffusionV2 renders the first frame within 0.5s and attains 58.28 FPS
with a 14B-parameter model and 64.52 FPS with a 1.3B-parameter model on four
H100 GPUs, making state-of-the-art generative live streaming practical and
accessible--from individual creators to enterprise-scale platforms.","Tianrui Feng, Zhi Li, Shuo Yang, Haocheng Xi, Muyang Li, Xiuyu Li, Lvmin Zhang, Keting Yang, Kelly Peng, Song Han, Maneesh Agrawala, Kurt Keutzer, Akio Kodaira, Chenfeng Xu",arXiv,2025,2025-11-10 18:51:28+00:00,"cs.CV, cs.LG"
2511.07397v1,ConvFill: Model Collaboration for Responsive Conversational Voice Agents,"Deploying conversational voice agents with large language models faces a
critical challenge: cloud-based foundation models provide deep reasoning and
domain knowledge but introduce latency that disrupts natural conversation,
while on-device models respond immediately but lack sophistication. We propose
conversational infill, a task where a lightweight on-device model generates
contextually appropriate dialogue while seamlessly incorporating streaming
knowledge from a powerful backend model. This approach decouples response
latency from model capability, enabling systems that feel responsive while
accessing the full power of large-scale models. We present ConvFill, a 360M
parameter model trained on synthetic multi-domain conversations. Evaluation
across multiple backend models shows that conversational infill can be
successfully learned, with ConvFill achieving accuracy improvements of 36-42%
over standalone small models of the same size while consistently retaining
sub-200ms response latencies. Our results demonstrate the promise of this
approach for building on-device conversational agents that are both immediately
responsive and knowledgeable.","Vidya Srinivas, Zachary Englhardt, Maximus Powers, Shwetak Patel, Vikram Iyer",arXiv,2025,2025-11-10 18:50:30+00:00,cs.CL
2511.07396v1,"C3PO: Optimized Large Language Model Cascades with Probabilistic Cost
  Constraints for Reasoning","Large language models (LLMs) have achieved impressive results on complex
reasoning tasks, but their high inference cost remains a major barrier to
real-world deployment. A promising solution is to use cascaded inference, where
small, cheap models handle easy queries, and only the hardest examples are
escalated to more powerful models. However, existing cascade methods typically
rely on supervised training with labeled data, offer no theoretical
generalization guarantees, and provide limited control over test-time
computational cost. We introduce C3PO (Cost Controlled Cascaded Prediction
Optimization), a self-supervised framework for optimizing LLM cascades under
probabilistic cost constraints. By focusing on minimizing regret with respect
to the most powerful model (MPM), C3PO avoids the need for labeled data by
constructing a cascade using only unlabeled model outputs. It leverages
conformal prediction to bound the probability that inference cost exceeds a
user-specified budget. We provide theoretical guarantees on both cost control
and generalization error, and show that our optimization procedure is effective
even with small calibration sets. Empirically, C3PO achieves state-of-the-art
performance across a diverse set of reasoning benchmarks including GSM8K,
MATH-500, BigBench-Hard and AIME, outperforming strong LLM cascading baselines
in both accuracy and cost-efficiency. Our results demonstrate that principled,
label-free cascade optimization can enable scalable LLM deployment.","Antonios Valkanas, Soumyasundar Pal, Pavel Rumiantsev, Yingxue Zhang, Mark Coates",arXiv,2025,2025-11-10 18:50:27+00:00,cs.LG
2511.07395v1,The Landscape of Almost Equitable Allocations,"Equitability is a fundamental notion in fair division which requires that all
agents derive equal value from their allocated bundles. We study, for general
(possibly non-monotone) valuations, a popular relaxation of equitability known
as equitability up to one item (EQ1). An EQ1 allocation may fail to exist even
with additive non-monotone valuations; for instance, when there are two agents,
one valuing every item positively and the other negatively. This motivates a
mild and natural assumption: all agents agree on the sign of their value for
the grand bundle. Under this assumption, we prove the existence and provide an
efficient algorithm for computing EQ1 allocations for two agents with general
valuations. When there are more than two agents, we show the existence and
polynomial-time computability of EQ1 allocations for valuation classes beyond
additivity and monotonicity, in particular for (1) doubly monotone valuations
and (2) submodular (resp. supermodular) valuations where the value for the
grand bundle is nonnegative (resp. nonpositive) for all agents. Furthermore, we
settle an open question of Bil`o et al. by showing that an EQ1 allocation
always exists for nonnegative(resp. nonpositive) valuations, i.e., when every
agent values each subset of items nonnegatively (resp. nonpositively). Finally,
we complete the picture by showing that for general valuations with more than
two agents, EQ1 allocations may not exist even when agents agree on the sign of
the grand bundle, and that deciding the existence of an EQ1 allocation is
computationally intractable.","Hadi Hosseini, Vishwa Prakash HV, Aditi Sethia, Jatin Yadav",arXiv,2025,2025-11-10 18:50:07+00:00,"cs.GT, cs.DS"
2511.07393v1,"Surprisingly Similar: The Mass Function of Gaia Neutron Stars and
  First-Born Double Neutron Stars","The mass distribution of neutron stars encodes information about their
formation and binary evolution. We compare the masses of two distinct
populations: I) the recently identified Gaia neutron stars in wide orbits with
solar-like companions and, II) the assumed first-born recycled pulsar in
Galactic double neutron star systems. Naively, one would expect their masses to
differ due to both the presumed differences in their evolutionary histories, as
well as astrophysical selection effects that can filter out configurations that
would merge or be disrupted. Yet, we find that their mass distributions are
strikingly similar. Using a two-component Gaussian model, we find that both
populations exhibit a narrow component centred near $1.3 \text{ M}_\odot$,
accompanied by a broader, higher-mass component that extends the distribution
toward larger masses. The highest density regions of their fitted parameter
posteriors coincide by over 91.6%. Statistical tests further confirm the
agreement between these distributions with a Jensen-Shannon divergence $JS <
0.08$ and an earth mover's distance of $W <0.063 \text{ M}_\odot$ at 90%
credibility. This finding seems to imply that both mass functions reflect the
natal mass distribution of first-born neutron stars in binary systems,
supporting the hypothesis that neutron stars can be born with high masses.
Consequently and perhaps surprisingly, binary evolutionary processes need not
impart features on the NS mass distribution.","Aryanna Schiebelbein-Zwack, L. A. C van Son, Maya Fishbach, Will M. Farr",arXiv,2025,2025-11-10 18:48:03+00:00,astro-ph.SR
2511.07392v1,"Surgical Agent Orchestration Platform for Voice-directed Patient Data
  Interaction","In da Vinci robotic surgery, surgeons' hands and eyes are fully engaged in
the procedure, making it difficult to access and manipulate multimodal patient
data without interruption. We propose a voice-directed Surgical Agent
Orchestrator Platform (SAOP) built on a hierarchical multi-agent framework,
consisting of an orchestration agent and three task-specific agents driven by
Large Language Models (LLMs). These LLM-based agents autonomously plan, refine,
validate, and reason to map voice commands into specific tasks such as
retrieving clinical information, manipulating CT scans, or navigating 3D
anatomical models on the surgical video. We also introduce a Multi-level
Orchestration Evaluation Metric (MOEM) to comprehensively assess the
performance and robustness from command-level and category-level perspectives.
The SAOP achieves high accuracy and success rates across 240 voice commands,
while LLM-based agents improve robustness against speech recognition errors and
diverse or ambiguous free-form commands, demonstrating strong potential to
support minimally invasive da Vinci robotic surgery.","Hyeryun Park, Byung Mo Gu, Jun Hee Lee, Byeong Hyeon Choi, Sekeun Kim, Hyun Koo Kim, Kyungsang Kim",arXiv,2025,2025-11-10 18:47:24+00:00,"cs.CL, cs.AI"
2511.07390v1,A Diffusion Model to Shrink Proteins While Maintaining Their Function,"Many proteins useful in modern medicine or bioengineering are challenging to
make in the lab, fuse with other proteins in cells, or deliver to tissues in
the body, because their sequences are too long. Shortening these sequences
typically involves costly, time-consuming experimental campaigns. Ideally, we
could instead use modern models of massive databases of sequences from nature
to learn how to propose shrunken proteins that resemble sequences found in
nature. Unfortunately, these models struggle to efficiently search the
combinatorial space of all deletions, and are not trained with inductive biases
to learn how to delete. To address this gap, we propose SCISOR, a novel
discrete diffusion model that deletes letters from sequences to generate
protein samples that resemble those found in nature. To do so, SCISOR trains a
de-noiser to reverse a forward noising process that adds random insertions to
natural sequences. As a generative model, SCISOR fits evolutionary sequence
data competitively with previous large models. In evaluation, SCISOR achieves
state-of-the-art predictions of the functional effects of deletions on
ProteinGym. Finally, we use the SCISOR de-noiser to shrink long protein
sequences, and show that its suggested deletions result in significantly more
realistic proteins and more often preserve functional motifs than previous
models of evolutionary sequences.","Ethan Baron, Alan N. Amin, Ruben Weitzman, Debora Marks, Andrew Gordon Wilson",arXiv,2025,2025-11-10 18:46:24+00:00,"cs.LG, q-bio.QM"
2511.07385v1,"samsara: A Continuous-Time Markov Chain Monte Carlo Sampler for
  Trans-Dimensional Bayesian Analysis","Bayesian inference requires determining the posterior distribution, a task
that becomes particularly challenging when the dimension of the parameter space
is large and unknown. This limitation arises in many physics problems, such as
Mixture Models (MM) with an unknown number of components or the inference of
overlapping signals in noisy data, as in the Laser Interferometer Space Antenna
(LISA) Global Fit problem. Traditional approaches, such as product-space
methods or Reversible-Jump Markov Chain Monte Carlo (RJMCMC), often face
efficiency and convergence limitations. This paper presents samsara, a
Continuous-Time Markov Chain Monte Carlo (CTMCMC) framework that models
parameter evolution through Poisson-driven birth, death, and mutation
processes. samsara is designed to sample models of unknown dimensionality. By
requiring detailed balance through adaptive rate definitions, CTMCMC achieves
automatic acceptance of trans-dimensional moves and high sampling efficiency.
The code features waiting time weighted estimators, optimized memory storage,
and a modular design for easy customization. We validate samsara on three
benchmark problems: an analytic trans-dimensional distribution, joint inference
of sine waves and Lorentzians in time series, and a Gaussian MM with an unknown
number of components. In all cases, the code shows excellent agreement with
analytical and Nested Sampling results. All these features push samsara as a
powerful alternative to RJMCMC for large- and variable-dimensional Bayesian
inference problems.","Gabriele Astorino, Lorenzo Valbusa Dall'Armi, Riccardo Buscicchio, Joachim Pomper, Angelo Ricciardone, Walter Del Pozzo",arXiv,2025,2025-11-10 18:44:14+00:00,"stat.CO, astro-ph.IM, gr-qc"
2511.07384v1,"Teaching Pretrained Language Models to Think Deeper with Retrofitted
  Recurrence","Recent advances in depth-recurrent language models show that recurrence can
decouple train-time compute and parameter count from test-time compute. In this
work, we study how to convert existing pretrained non-recurrent language models
into depth-recurrent models. We find that using a curriculum of recurrences to
increase the effective depth of the model over the course of training preserves
performance while reducing total computational cost. In our experiments, on
mathematics, we observe that converting pretrained models to recurrent ones
results in better performance at a given compute budget than simply
post-training the original non-recurrent language model.","Sean McLeish, Ang Li, John Kirchenbauer, Dayal Singh Kalra, Brian R. Bartoldson, Bhavya Kailkhura, Avi Schwarzschild, Jonas Geiping, Tom Goldstein, Micah Goldblum",arXiv,2025,2025-11-10 18:43:07+00:00,"cs.CL, cs.AI, cs.LG"
2511.07382v1,"Retriv at BLP-2025 Task 2: Test-Driven Feedback-Guided Framework for
  Bangla-to-Python Code Generation","Large Language Models (LLMs) have advanced the automated generation of code
from natural language prompts. However, low-resource languages (LRLs) like
Bangla remain underrepresented due to the limited availability of
instruction-to-code datasets and evaluation benchmarks. To address this, the
BLP Workshop at IJCNLP-AACL 2025 introduced a shared task on ""Code Generation
in Bangla"". In this work, we propose a method that combines instruction
prompting with a test-driven, feedback-guided iterative refinement process
using a fine-tuned Qwen2.5-14B model. The model generates code from Bangla
instructions, tests it against unit tests, and iteratively refines any failing
outputs through three evaluation passes, using test feedback to guide each
step. This approach helped our team ""Retriv"" to secure 2nd place in the shared
task with a Pass@1 score of 0.934. The analysis highlights challenges in Bangla
instruction understanding and Python code generation, emphasizing the need for
targeted methods in LRLs. We made experimental scripts publicly available for
the community.","K M Nafi Asib, Sourav Saha, Mohammed Moshiul Hoque",arXiv,2025,2025-11-10 18:41:44+00:00,cs.CL
