DOI,Cited References,Publication Year,Source Title,Abstract,WoS Categories,Article Title,Keywords,citing
,0,2025-10-03,BIOMEDICAL ENGINEERING ONLINE,"Reliable in vitro cytotoxicity assessment of biomaterials is essential for preclinical evaluation. Fluorescence microscopy (FM) and flow cytometry (FCM) are widely used methods, yet their comparative performance in particulate systems remains underexplored. This study compares FM and FCM in evaluating the cytotoxicity of Bioglass 45S5 (BG) on SAOS-2 osteoblast-like cells across different particle sizes and concentrations. The cells were treated with BG particles in three size ranges (< 38 m, 63-125 mu m, and 315-500 mu m) at concentrations of 25, 50, and 100 mg/mL for 3 and 72 h. FM employs FDA/PI staining to distinguish viable and nonviable cells, whereas FCM utilizes multiparametric staining (Hoechst, DiIC1, Annexin V-FITC, and PI) to classify viable, apoptotic, and necrotic populations. Both techniques confirmed a clear trend: smaller particles and higher concentrations caused greater cytotoxicity. The most pronounced effect was observed for < 38 m particles at 100 mg/mL, which reduced FM-assessed viability to 9% at 3 h and 10% at 72 h; FCM measurements under the same conditions revealed 0.2% and 0.7% viability, respectively. The controls retained > 97% viability, indicating size-based cytotoxicity. A strong correlation between FM and FCM data (r = 0.94, R-2 = 0.8879, p < 0.0001) was observed. FCM further distinguished early and late apoptosis from necrosis and demonstrated superior precision, particularly under high cytotoxic stress. These findings highlight the size- and dose-dependent cytotoxic potential of BG and support the use of FCM as a robust, quantitative tool for cytocompatibility evaluation in particulate biomaterial research.","Engineering, Biomedical",Evaluating cell viability assessment techniques: a comparative study of flow cytometry and fluorescence microscopy in response to bioactive glass exposure,,[]
,0,2025-10-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"Electroencephalography (EEG) has emerged as a valuable tool for detecting Parkinson's disease (PD) due to its non-invasive nature and simplicity in data collection. By using deep learning and transformation techniques, researchers can extract numerous features from EEG signals, allowing for a detailed analysis of the disease. However, handling such a huge amount of data is computationally demanding, especially for the fabrication of small, portable handheld PD detection devices, which are a dire need due to the alarming rates at which PD is rising. To overcome this challenge, an enhanced version of the artificial butterfly optimization (ABO) algorithm is introduced to select the most significant features from the feature vectors extracted from the time-frequency transformed EEG signals using a deep convolution network. The algorithm improves upon the original ABO by enhancing its ability to explore and refine feature selection. The main improvement is an adaptive mutation rate, which changes dynamically during the process, starting with a higher rate for more exploration in the beginning and lowering it over time for a more focused optimal solution as the training progresses. This allows for a more efficient selection of crucial features, which are then given to a deep neural network to detect PD. Results show that using this modified ABO (M-ABO) paired with a multilayer perceptron as a fitness evaluator leads to faster, more effective performance compared to the original ABO and particle swarm optimization, achieving accuracy rates of 98.24% and 96.85% on two publicly available datasets.","Engineering, Biomedical",Enhanced feature vector reduction of S-transformed electroencephalography signal for optimal Parkinson's disease detection,,[]
,0,2025-10-01,IRBM,"Purpose: Aging causes notable effects on skeletal muscle structure and function which accumulate over time to negatively impact quality of life in the elderly. To better understand how aging impacts the mechanical properties of muscle as a function of age, a series of studies were conducted, using mice as a model system, to assess responses to longitudinal and transversal stresses at a single muscle fiber resolution. Methods: Muscle fibers isolated from primarily slow-twitch fibered muscle (soleus) and a primarily fast-twitch fibered muscle (extensor digitorum longus, EDL) were extracted from young (3-month, N=5) and old (21-month, N=5) animals. Passive mechanical tests (ramp, relaxation) were performed in the longitudinal direction at 50% strain, and Atomic Force Microscopy (AFM) tests were applied transversally. Longitudinal stresses (dynamic (sigma d), instantaneous (sigma i_Ramp) and static (sigma s_Relax)) and the Young's modulus were measured in both directions. Results: For both types of fibers, longitudinal stresses were shown to be significantly decreased (p < 0.001) in aged mice, with accentuated decreases observed for the EDL. Transversal AFM tests were used to elucidate the cartographies of elasticity and revealed no global differences between young and old animals for either fiber type. Regardless of age, decreased mechanical properties were universally observed for EDL fibers compared to soleus fibers. Conclusion: These findings highlight the potential of AFM to quantify transversal stiffness of the endomysium and have begun to better delineate the impacts of aging on the mechanical characteristics of skeletal muscle at single fiber resolution. (c) 2025 AGBM. Published by Elsevier Masson SAS. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).","Engineering, Biomedical",Age-Related Changes in Longitudinal and Transversal Elastic Properties of Murine Skeletal Muscle Fibers,,[]
,0,2025-10-01,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,"The detection of Pulmonary Hypertension (PH) from the computer analysis of digitized heart sounds is a low-cost and non-invasive solution for early PH detection and screening. We present an extensive cross-domain evaluation methodology with varying animals (humans and porcine animals) and varying auscultation technologies (phonocardiography and seisomocardiography) evaluated across four methods. We introduce PH-ELM, a resource-efficient PH detection model based on the extreme learning machine that is smaller (300x fewer parameters), energy efficient (532x fewer watts of power), faster (36x faster to train, 44x faster at inference), and more accurate on out-of-distribution testing (improves median accuracy by 0.09 area under the ROC curve (auROC)) in comparison to a previously best performing deep network. We make four observations from our analysis: (a) digital auscultation is a promising technology for the detection of pulmonary hypertension; (b) seismocardiography (SCG) signals and phonocardiography (PCG) signals are interchangeable to train PH detectors; (c) porcine heart sounds in the training data can be used to evaluate PH from human heart sounds (the PH-ELM model preserves 88 to 95% of the best in-distribution baseline performance); (d) predictive performance of PH detection can be mostly preserved with as few as 10 heartbeats and capturing up to approximately 200 heartbeats per subject can improve performance.","Engineering, Biomedical",Pulmonary Hypertension Detection From Heart Sound Analysis,,[]
,0,2025-10-01,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,"Intramuscular electromyography (iEMG) decomposition identifies motor neuron (MN) discharge timings from interference iEMG recordings. When this is performed in real-time, the extracted neural information can be used for establishing human-machine interfaces. We propose a multi-channel real-time decomposition algorithm based on a Hidden Markov Model of EMG and a Bayesian filter to estimate the spike trains of motor units (MUs) and their action potentials (MUAPs). The multi-channel framework of Bayesian modelling and filtering was implemented into parallel computation using multiple GPU clusters, which ensures computational speed compatible with real-time decomposition. A decomposed-checked channel strategy is then proposed for arranging channels into groups to be processed in related GPU clusters. The algorithm was validated on six 16-channel simulated signals, three 32-channel experimental signals acquired from the human tibialis anterior muscle, and two 16-channel experimental signals acquired from the abductor digiti minimi muscle with thin-film implanted electrodes. All signals were decomposed in real time with an average decomposition accuracy >90\%. In conclusion, the proposed multi-channel iEMG decomposition algorithm can be applied to implanted multi-channel electrode arrays to establish human-machine interfaces with high-information transfer.","Engineering, Biomedical",Real-Time Decomposition of Multi-Channel Intramuscular EMG Signals Recorded by Micro-Electrode Arrays in Humans,,[]
,1,2025-10-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"Airway segmentation plays a crucial role in medical image processing. However, the accuracy and efficiency of existing segmentation methods still cannot meet the demands of practical applications. This paper proposes a novel airway segmentation method based on 3D UNet, which integrates a triple-attention mechanism and a new loss function based on skeletonization to improve the accuracy of airway segmentation. First, we obtain the multi-scale connectivity features and attention map by constructing a connectivity matrix. Then, by combining this attention map, we introduce spatial and channel attention mechanisms. Additionally, we incorporate an airway skeletonized loss function. This approach effectively address discontinuity issues and class imbalance in airway segmentation tasks, thereby improving the accuracy of airway segmentation. To validate the effectiveness of the method, we conducted a series of experiments on a publicly available dataset. The experimental results demonstrate significant performance improvements compared to the state-of-the-art methods in most metrics, especially in DLR and DBR, reaching 95.8% and 92.5%.","Engineering, Biomedical",TASTE:Triple-attention with weighted skeletonized Tversky loss for enhancing airway segmentation accuracy,,[]
,0,2025-09-01,BIO-DESIGN AND MANUFACTURING,"Three-dimensional (3D) bioprinting provides a rapid and efficient method for fabricating customized bioprinted tissues that replicate the complex architecture of native tissues. However, in 3D bioprinting, the need for dense biomaterial networks to ensure mechanical strength and structural fidelity often restricts the spreading, migration, and proliferation of encapsulated cells, as well as the transport of materials. This review summarizes effective strategies for manufacturing microporous bioprinted tissues via 3D bioprinting. The term ""microporous"" refers to interconnected, micrometer-sized pore-like structures within the internal materials of bioprinted tissues, including the microstructure of a single extruded fiber in extrusion printing. This differs from the macroscopic pore structure formed between fibers composed of print tracks or computer-aided design presets. These micropores play a crucial role in advancing biomanufacturing and 3D bioprinting by providing space for cell adhesion and proliferation while facilitating the timely transport of nutrients and metabolic waste essential for cell growth. Additionally, microporous bioprinted tissues offer the mechanical support needed for cell seeding and serve as sites for extracellular matrix deposition. As microporous 3D bioprinting continues to advance, it has the potential to address unresolved challenges in fields such as organ transplantation, tissue regeneration, and tissue replacement.
3D (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic).(sic)(sic), (sic)3D (sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic) (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic),(sic)(sic)(sic)(sic) (sic)(sic)(sic)(sic)(sic)(sic)(sic).(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)3D (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic) (sic)(sic)(sic)(sic).""(sic)(sic)""(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic).(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic) (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic).(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic) (sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic) (sic)3D (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic).(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic) (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic).(sic)(sic)(sic)(sic)3D (sic)(sic)(sic) (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic), (sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic),(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic)(sic) (sic)(sic)(sic).","Engineering, Biomedical",Microporous 3D bioprinting: a novel technology for biofabrication,,[]
,0,2025-09-01,CURRENT OPINION IN BIOMEDICAL ENGINEERING,,"Engineering, Biomedical","Editorial overview: Current perspectives in bioelectronic medicine: Mechanisms, technologies, and clinical frontiers",,[]
,1,2025-09-01,MEDICINE IN NOVEL TECHNOLOGY AND DEVICES,"This randomized clinical trial aimed to compare volumetric changes and histological characteristics of new bone in extraction sockets grafted with Bio-Oss (R) or THE Graft (R). Furthermore, it sought to further assess the quality and quantity of bone regeneration at 3- and 6-month intervals. Thirty-two patients requiring single-tooth extraction (excluding third molars) and ridge preservation in preparation for subsequent implant placement were randomized to receive either graft material (Bio-Oss (R) or THE Graft (R)) covered by a collagen membrane. At 3 months, BV/TV was higher in the DBBM groups than in the DPBM groups, while mineralized bone proportions were similar between groups. By 6 months, BV/TV remained significantly higher in DPBM groups than in the DBBM groups, and a higher proportion of mineralized bone was observed in the DPBM groups. Both groups showed increasing BV/TV and mineralized bone over time. In conclusion, both Bio-Oss (R) and THE Graft (R) effectively promoted socket bone regeneration, with healing time influencing bone formation. Long-term results suggest THE Graft (R) may enhance mineralized bone percentage more than Bio-Oss (R).","Engineering, Biomedical",Micro-CT and histological evaluation of alveolar ridge preservation with Bio-Oss® and THE Graft®: A randomized controlled trial,,[]
,0,2025-09-01,APL BIOENGINEERING,"Blood pressure (BP) is an important parameter of human health, since hypertension is a major risk factor of the cardiovascular system. Nowadays, the continuous measurement of BP is only possible with an invasive measurement method using catheter as the gold standard. Diffuse correlation spectroscopy (DCS) is a powerful tool for assessing microvascular hemodynamics in deep tissues, which can reliably provide a blood flow index whose changes are proportional to relative changes in tissue blood flow (BF). This study presents a new solution that enables to use tissue BF measured by our developed DCS device for continuous BP monitoring via deep learning approach. We evaluated the utility of tissue BF for continuous BP estimation via a proposed BFBP model. In vivo experiments (12 subjects) were performed to collect tissue BF and continuous BP data simultaneously to verify the feasibility of BFBP model. The mean absolute errors of the continuous BP estimates were 5.54 +/- 5.03 mm Hg for systolic BP, 1.71 +/- 2.86 mm Hg for diastolic BP, indicating that DCS provides a novel way for continuous BP estimation. Moreover, we compared the proposed BFBP model with other models based on an open BP dataset from UC Irvine database. The experimental results indicated that the estimated continuous BP achieves grade A for both systolic blood pressure and diastolic blood pressure according to the British Hypertension Society standard. Ultimately, experimental results show that the proposed method enables feasible continuous estimation of BP using noninvasive tissue BF measured by our developed DCS device based on the proposed BFBP model. (c) 2025 Author(s). All article content, except where otherwise noted, is licensed under a Creative Commons Attribution-Non Commercial-No Derivs 4.0 International (CC BY-NC-ND) license.","Engineering, Biomedical",Continuous noninvasive blood pressure estimation using tissue blood flow measured by diffuse correlation spectroscopy,,[]
,0,2025-09-01,MEDICINE IN NOVEL TECHNOLOGY AND DEVICES,"Collagen fibers are a key structural component in the plaques of atherosclerosis (AS), playing a vital role in regulating plaque stability. Investigating the factors that affect collagen fiber self-assembly and their mechanisms not only aid in assessing disease risk but also provide a theoretical basis for developing new therapeutic strategies. In this study, the plaque development patterns of high-fat diet fed ApoE-/- mice were observed, and an in vitro simulation system was constructed to conduct further research. Experimental findings indicate that the application of constant shear stress is detrimental to collagen self-assembly, and the hindrance effect increases with the magnitude of the shear stress. Periodic shear stress exhibits a dual effect on collagen fiber self-assembly. Although the applied shear stress partially impedes the assembly process, it also disrupts structural networks that inhibit collagen organization, thereby enabling continued assembly. Compared to constant shear stress, periodic shear stress is more conducive to collagen fiber growth. These results deepen the understanding of collagen self-assembly and provide new theoretical foundations for disease treatment.","Engineering, Biomedical",Constant and cyclic shear stress regulate collagen fibers self-assembly,,[]
,1,2025-09-01,CURRENT OPINION IN BIOMEDICAL ENGINEERING,"Symmetry breaking and tissue patterning are fundamental processes in mammalian development. Understanding these events is essential not only for advancing mammalian developmental biology but also for the ongoing efforts to create in vitro models of mammalian embryogenesis and organogenesis using stem cells. This review highlights recent bioengineering innovations designed to control exogenous and endogenous gradients of soluble biochemical signals and insoluble biophysical cues, effectively guiding cell differentiation and spatial organization in embryo and organ modeling. Specifically, we discuss microfluidics- and micropatterningbased multicellular culture systems, as well as approaches that use porous beads loaded with soluble factors and engineered cells as synthetic signaling centers to replicate dynamic in vivo signaling. We evaluate the effectiveness and limitations of each technique in influencing cell fate decisions, morphogenesis, and patterning, and explore their applications in modeling mammalian development. Finally, we outline emerging approaches that leverage bioengineered tools to construct mammalian embryo and organ models for both basic research and translational applications.","Engineering, Biomedical",Bioengineering gradients for controlled embryo and organ modeling,,[]
,2,2025-09-01,APL BIOENGINEERING,"Graphene is a 2D material that has emerged as a versatile and advanced material for biosensing technology due to its large surface area, high conductivity, and biocompatibility. These properties make it well-suited for label-free detection of biomarkers with high sensitivity and accuracy, which is crucial for early diagnosis of various diseases, environmental monitoring, and food safety. This review highlights recent progress in graphene-based biosensor technologies, emphasizing key fabrication methods such as mechanical exfoliation, liquid phase exfoliation, chemical vapor deposition, electrochemical exfoliation, and microwave-assisted exfoliation, which are highly effective and suitable for generating graphene at an industry level. Furthermore, the study highlights characterization techniques such as Raman spectroscopy, optical spectroscopy, scanning electron microscope, transmission electron microscopy, and atomic force microscopy, which ensure quality and functionality of the graphene in biosensing applications. While hurdles like enhancing conductivity and achieving large-scale production remain, graphene-based biosensors offer a transformative approach to delivering precise and consistent results across various industries, paving the way for innovative solutions in diagnostics and monitoring systems. (C) 2025 Author(s). All article content, except where otherwise noted, is licensed under a Creative Commons Attribution (CC BY) license (https://creativecommons.org/licenses/by/4.0/).https://doi.org/10.1063/5.0266596","Engineering, Biomedical","A comprehensive review of graphene-based biosensors: Fabrication, applications, characterization and future perspectives-A review",,[]
,0,2025-09-01,BIO-DESIGN AND MANUFACTURING,,"Engineering, Biomedical",Uniting an academic community via Bio-Design and Manufacturing,,[]
,3,2025-08-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"Diabetes, characterized by hyperglycemia, is an incurable metabolic disorder with an alarmingly high prevalence rate. Self-monitoring of blood glucose holds exceptional significance in diabetes management. However, traditional invasive blood glucose monitoring devices have imposed inconvenience and discomfort on patients. This has propelled research in non-invasive blood glucose monitoring into the forefront, offering substantial clinical utility. In this survey, we reviewed the major technologies of non-invasive blood glucose monitoring based on absorption spectroscopy, including physical methodologies, signal and data processing techniques, and the progress in commercialization. This review can serve as an introduction to the modeling principles of non-invasive blood glucose monitoring, or as a collection of technical application methods of non-invasive glucose monitoring.","Engineering, Biomedical",Infrared absorption spectroscopy-based non-invasive blood glucose monitoring technology: A comprehensive review,,[]
,0,2026-02-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"Accurate segmentation of tissue and lesion areas is crucial for precise lesion localization, assisting in surgical planning and providing quantitative lesion assessment. Yet, traditional Convolutional Neural Networks (CNNs) face limitations in local receptive fields and Transformer models exhibit high computational complexity when processing complex medical images. In recent years, State Space Models (SSMs) have exhibited impressive capabilities in the field of vision, in particular Mamba and its variants. They are distinguished in long-distance modeling while preserving linear computational efficiency in the context. However, simple skip connections still have limitations in capturing non-local multi-scale features, and their capacity for feature extraction might not reach the desired level of effectiveness. In response to these challenges, we propose a new model named Multi-scale Feature Fusion and Enhancement Vision Mamba UNet (MFEVM-UNet). Specifically, we introduce the Spatial Feature Gating Convolution (SFGC) module to improve spatial feature extraction and representation. Additionally, we employ the Mixed-Scale Interaction Module (MSIM) to obtain more enriched multi-scale feature representations. Finally, a balance between local and global features is achieved through a Local-2D-Selective-Scan (Local-SS2D), integrating a local scanning strategy with 2D-Selective-Scan (SS2D). We performed experiments on three public datasets: ISIC2017, ISIC2018, and CVC-ClinicDB, demonstrating the outstanding performance of our proposed MFEVM-UNet model in 2D medical segmentation tasks. The code can be accessed via the following link: https://github.com/loveAI666/MFEVM-UNet.","Engineering, Biomedical",MFEVM-UNet: Multi-scale Feature Fusion and Enhancement Vision Mamba UNet for medical image segmentation,,[]
,0,2026-02-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"EEG-based emotion recognition is crucial for the diagnosis and intervention of mental health disorders. However, volume conduction in EEG signals reduces spatial resolution, leading to suboptimal decoding performance. To address this, we propose a Graph Filtering-Based Multi-Granularity Spatial-Frequency Convolutional Attention Fusion Network (GF-MGSFCAFN). The framework consists of three core components: (1) A learnable graph filtering module constructs an individual brain graph for each subject based on imaginary coherence-derived functional connectivity, enabling the model to learn a more refined inter-electrode relationship network. This process effectively suppresses redundant electrical signal at each electrode and enhances spatial resolution; (2) The filtered EEG signals are then processed via multi-granularity spatial-frequency feature extraction. Since emotional responses arise from coordinated activation across multiple brain regions, we independently extract emotion-relevant features from each region and integrate them with full-brain representations, capturing rich spatial-frequency patterns at multiple granularity levels; (3) A multi-scale channel attention mechanism is designed to adaptively fuse features across different brain regions. Emotion classification is finally achieved through a multi-layer perceptron classifier. Subject-dependent and subject-independent experiments were conducted on public EEG emotion datasets SEED and SEED-IV. Results demonstrate that under subject-dependent settings, our model achieves average accuracies of 95.67% (SEED) and 84.20% (SEED-IV). Under subject-independent settings, it attains 84.53% (SEED) and 73.32% (SEED-IV), significantly outperforming state-of-the-art methods. These results validate the effectiveness of GF-MGSFCAFN in decoding emotional states from EEG signals and provide an efficient, interpretable framework to advance EEG-based emotion recognition.","Engineering, Biomedical",Graph Filtering-Based Multi-Granularity Spatial-Frequency Convolutional Attention Fusion Network for emotion recognition,,[]
,0,2026-02-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"The application of multimodal data in heart failure (HF) diagnosis research is relatively limited. Chest X-rays and clinical texts are crucial auxiliary diagnostic tools that provide essential visual and textual information. A multimodal HF diagnosis model, biomedical modality interaction contrastive learning (BioMICL), is introduced in this work, which creates a dataset of chest X-ray and clinical text pairs. By using Biomedical Bidirectional Encoder Representations from Transformers (BioBERT) and Residual Neural Network-152 (ResNet-152) to extract text and image features, BioMICL constructs a dual-stream network. The model introduces a modality interaction unit that explores the intrinsic correlations between features. Additionally, the model incorporates a similarity-based contrastive learning loss to enhance its ability to extract and fuse multimodal clinical data features. Experimental results show that BioMICL achieves an area under the receiver operating characteristic curve of 0.9797, an accuracy of 93.255%, a precision of 94.725%, a recall of 92.661%, and a specificity of 93.952% in HF diagnosis, outperforming both traditional baseline models and current HF diagnosis models.","Engineering, Biomedical",Modal interaction and contrastive learning for heart failure diagnosis combining chest X-rays and clinical text,,[]
,0,2025-08-01,IRBM,"Background and Objective: The paper aims to demonstrate the integration of advanced technologies, including computed tomography (CT), computer-aided design (CAD), and additive manufacturing, for precise surgical planning and personalized solutions in the management of Osteogenesis Imperfecta (OI). The main research question is to determine how these technologies can be utilized to achieve successful surgical outcomes in severe cases of OI, such as the one presented in this study. Methods: The study involved an 11-year-old child with OI who suffered from a closed right diaphyseal femur fracture and severe lower extremity abnormalities. Virtual and physical planning procedures were carried out using CAD software based on patient-specific CT models. The length of the proximal and distal segments, cutting planes, and osteotomies were precisely defined to achieve the desired surgical corrections. Additionally, 3D models of the bones and bony segments were manufactured using additive manufacturing to physically recreate the surgical procedure. Results: The surgical treatment involved the correction of the right femur fracture and the left tibia and fibula in the first procedure, followed by the correction of the remaining segments in a second procedure. The Fassier-Duval telescopic intramedullary nail was used to stabilize the fracture and the osteotomy sites. The entire treatment course, from the first surgery to achieving partial weight-bearing, spanned approximately 15 weeks, including the two surgical procedures and staged rehabilitation. Post-surgery, the patient showed significant functional improvement, including the ability to stand and walk with assistance. Conclusion: The integration of advanced technologies in surgical planning for OI patients has shown promising results, leading to improved patient outcomes and reduced complications. This approach has the potential to enhance the accuracy of preoperative planning and provide personalized and precise solutions, ultimately elevating the overall quality of healthcare for OI patients. (c) 2025 AGBM. Published by Elsevier Masson SAS. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).","Engineering, Biomedical",Enhancing Precision and Personalization in Surgical Management of Osteogenesis Imperfecta Through Advanced Technologies: A Case Study,,[]
,0,2025-07-01,NATURE BIOMEDICAL ENGINEERING,"Accurate identification of true biological signals from diverse undesirable variations in large-scale transcriptomes is essential for downstream discoveries. Here we develop a universal deep neural network, called DeepAdapter, to eliminate various undesirable variations including batch, platform, purity and other unknown sources from transcriptomic data. Our approach automatically learns the corresponding denoising strategies to adapt to different situations. The data-driven strategies are flexible and highly attuned to the transcriptomic data that requires denoising, yielding reduced undesirable variation originating from batches, sequencing platforms and biosamples with varied purity beyond manually designed schemes. Comprehensive evaluations across multiple batches, different RNA measurement technologies and heterogeneous biosamples demonstrate that DeepAdapter can robustly correct diverse undesirable variations and accurately preserve biological signals, the faithful gene expression patterns that facilitate reliable biomarker discovery, transcriptomic network analysis and comprehensive biological characterization. Our findings indicate that DeepAdapter can act as a versatile tool for the comprehensive denoising of the large and heterogeneous transcriptome across a wide variety of application scenarios.","Engineering, Biomedical",A self-adaptive and versatile tool for eliminating multiple undesirable variations from large-scale transcriptomes,,[]
,0,2025-07-21,FRONTIERS IN MEDICAL TECHNOLOGY,"Purpose: This study evaluates the primary hypothesis of red cell mass (RCM) dependent amplitude of homeostatically acceptable limits of fluctuation in plasma dilution by exploring the correlation between RCM-specific equilibrated hematocrit (EQ_Hct) and amplitude of plasma dilution during perioperative mini Volume Loading Test (mVLT). Materials and methods: We retrospectively analyzed data from our previous RCTs, including 1,651 invasive arterial plasma dilution (aPD), 1,645 noninvasive ""capillary"" plasma dilution (cPD) and 236 estimates of EQ_Hct from 236 perioperative mVLT sessions. The cPD was estimated using noninvasive hemoglobin (SpHb, Masimo Radical 7, Irvine, CA) measurement. Fixed number of crystalloid boluses was used in 36 and 48 elective total knee arthroplasty (TKA) patients, and individualized number of boluses in 34 total hip arthroplasty (THA) patients for whom the number of boluses depended on the advices by our prototype automated clinical decision support system (ACDSS). Results: The primary hypothesis was confirmed-aPD decreased as EQ_Hct decreased when EQ_Hct <40%, and a very weak positive correlation was found between EQ_Hct and absolute aPD (Spearman's correlation coefficient 0.1025, p < 0.001). It was also confirmed when non-invasive data sets were used. A very weak negative correlation between HctEQ values and absolute cPD values (Spearman's correlation coefficient 0.0640, p = 0.0149). Conclusion: This study points to the feasibility of Photoplethysmography (PPG) based estimates of hemoglobin concentration for continuous noninvasive monitoring of fluid accumulation and detecting imminent edema using the Homeostatic Blood States (HBS) theory and transcapillary reflux model. The ACDSS-guided fluid loading has a potential to minimise unnecessary fluid accumulation. Further research is needed to explore and improve these techniques.","Engineering, Biomedical",New insights in fluid monitoring for surgical patients. A concept study,,[]
,0,2026-01-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"This paper investigates the application of the Data-Enabled Predictive Control (DeePC) framework for managing and controlling the growth of Lewis lung carcinoma (LLC). Unlike conventional approaches that require detailed knowledge of the cellular or molecular mechanisms of cancer, DeePC relies exclusively on input-output data collected during an initial learning phase. In this phase, pseudo-random binary sequences (PRBS) of Angiostatin and Endostatin are administered at safe dose limits of 20 mg/kg, and tumor volume measurements are recorded daily over a period of 62 to 116 days. The predictive capabilities of DeePC enable periodic control and measurement updates (typically every 10 days), which effectively manage tumor growth under varying levels of uncertainty. The study evaluates the nonlinear tumor dynamics under scenarios of 1% to 31% uncertainty in the state equations and output measurements, demonstrating the robustness of DeePC to noise and disturbances. Simulation results show that the framework can suppress tumor volume to negligible levels using low average doses, though performance depends on the selected DeePC parameters and the level of measurement and process noise. These findings underscore the potential of DeePC as a safe, efficient, and fully data-driven approach to targeted cancer therapy.","Engineering, Biomedical",Targeted cancer therapy by nonlinear data-enabled predictive control (DeePC): A case study on lewis lung carcinoma,,[]
,0,2025-12-01,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,"The Box and Block test (BBT) is a clinical test for the evaluation of the unilateral manual dexterity. To the best of our knowledge, no study has yet explored it through the muscle synergy approach. Since each analysis step impacts on the muscle synergies influencing the results interpretation, this study aims at i) optimising the procedure of muscular synergies extraction in BBT and ii) applying it to characterise BBT in healthy individuals. Electromyographic (EMG) data (8 muscles per arm) were recorded from 16 participants during the BBT performed with each upper limb, separately. Muscle synergies were extracted by means of the Non-Negative Matrix Factorization method and the impact of following two parameters was estimated: (i) cut-off frequency of lowpass filter designed to compute the envelope of the EMG signals (ii) type of normalisation to be applied to the EMG envelopes. Results show that the procedure of muscular synergies extraction requires to be optimised with particular attention to the cut-off frequency of low-pass filter designed to compute the envelope of the EMG signals and the type of normalisation to be applied to the EMG envelopes. From the physiological perspective, three synergies seem to be enough to capture main BBT movement mechanisms. The evaluation of the impact of processing steps on the muscle synergies and the characterization of the BBT will pave the way for the definition of a standard procedure to be applied also in a pathological context.","Engineering, Biomedical",Effective muscle synergies extraction pipeline to characterise the Box and Block Test movement,,[]
